read_index,basename,mean_mapq,median_mapq,n_chromosomes,order,n_bins,read_length_bp,genes,n_genes
1807044,batch04,0.5,0.5,1,4,3,1073,,0
1807183,batch04,48.57142857142857,60.0,1,7,2,1779,Gm18757;Bsph1;Vmn1r58,3
1807709,batch04,60.0,60.0,1,3,2,765,,0
1807799,batch01,30.0,30.0,2,4,3,1039,,0
1807815,batch03,60.0,60.0,1,4,2,1051,Cntnap5b,1
1807888,batch04,60.0,60.0,1,2,2,923,,0
1808143,batch01,48.5,48.5,2,2,2,495,,0
1808163,batch01,42.333333333333336,60.0,1,3,2,939,,0
1808659,batch03,60.0,60.0,1,3,2,783,Gm49655,1
1808888,batch03,60.0,60.0,1,3,2,895,,0
1808914,batch04,60.0,60.0,1,2,2,671,,0
1809019,batch03,4.0,1.0,1,3,2,902,,0
1809027,batch01,17.333333333333332,0.0,1,3,3,864,,0
1809035,batch03,0.0,0.0,1,2,2,484,,0
1809323,batch04,43.333333333333336,45.0,1,3,3,826,,0
1809406,batch04,52.714285714285715,60.0,1,7,3,2403,Cdh20,1
1810380,batch04,60.0,60.0,2,2,2,913,,0
1810764,batch02,40.6,60.0,5,5,5,1013,Slc16a2,1
1810768,batch01,60.0,60.0,1,2,2,763,,0
1810774,batch04,60.0,60.0,1,6,2,1555,,0
1810826,batch01,43.0,60.0,2,3,2,766,Ceacam23,1
1810998,batch03,42.333333333333336,60.0,2,3,3,787,Ikzf2,1
1811240,batch03,60.0,60.0,2,2,2,660,Astn2,1
1811415,batch04,60.0,60.0,1,3,2,941,,0
1811863,batch02,43.25,43.5,1,4,2,1042,,0
1811901,batch01,59.0,59.0,2,2,2,505,,0
1812440,batch03,41.0,60.0,2,3,2,1166,,0
1812593,batch04,60.0,60.0,2,3,2,887,Serpinb7,1
1812607,batch01,52.857142857142854,60.0,2,7,3,1499,Grik2,1
1812627,batch01,60.0,60.0,1,3,2,744,,0
1813361,batch01,56.75,60.0,1,4,2,1197,,0
1813372,batch04,57.4,60.0,1,5,2,876,,0
1813487,batch04,0.0,0.0,1,3,2,979,,0
1813507,batch03,0.2,0.0,2,5,3,1039,,0
1813572,batch01,60.0,60.0,2,3,2,904,,0
1813600,batch04,49.6,60.0,3,5,3,1079,,0
1813910,batch03,53.666666666666664,60.0,1,3,2,748,,0
1814530,batch03,60.0,60.0,1,2,2,668,Grik2,1
1814836,batch01,16.428571428571427,23.0,2,7,3,1548,,0
1815107,batch03,25.6,7.0,1,5,3,1492,,0
1815178,batch04,33.5,33.5,1,2,2,465,,0
1815510,batch04,60.0,60.0,3,3,3,1075,Lrfn5,1
1815591,batch03,50.23076923076923,60.0,1,13,3,2740,,0
1815705,batch01,60.0,60.0,1,3,3,889,,0
1816345,batch01,30.5,30.5,2,2,2,597,,0
1816613,batch01,10.5,10.5,1,2,2,892,,0
1816912,batch01,15.25,0.5,1,4,2,1694,,0
1816919,batch04,7.0,0.0,1,9,4,2204,Btbd35f3,1
1817041,batch04,50.8,60.0,1,5,2,1537,,0
1817114,batch04,38.5,46.5,2,4,3,879,Gm22459,1
1817301,batch03,50.666666666666664,60.0,1,3,2,1110,,0
1817537,batch04,20.0,0.0,1,3,2,837,,0
1817607,batch03,60.0,60.0,1,2,2,771,Cdh20,1
1817721,batch04,60.0,60.0,1,4,2,1056,,0
1817851,batch04,50.166666666666664,60.0,1,6,2,1685,,0
1818244,batch02,60.0,60.0,1,3,2,870,,0
1818509,batch03,39.0,60.0,1,5,2,1633,,0
1819288,batch03,60.0,60.0,1,3,2,847,Rpl23a-ps6,1
1819336,batch04,49.0,60.0,3,5,4,1078,Mgat4c,1
1819709,batch03,60.0,60.0,1,4,2,1175,Cdh10;Gm49162,2
1819773,batch03,47.5,47.5,1,2,2,686,Serpinb3b,1
1820334,batch04,55.6,60.0,1,5,2,1326,,0
1821009,batch04,47.57142857142857,60.0,2,7,3,1677,,0
1821065,batch04,51.333333333333336,60.0,1,3,2,1948,,0
1821194,batch04,51.57142857142857,60.0,1,7,2,1883,Pcdh7,1
1821223,batch01,60.0,60.0,1,4,2,1124,,0
1821382,batch01,8.0,8.0,1,2,2,490,Zscan4b;Gm45598,2
1821763,batch02,55.4,60.0,3,5,3,1292,,0
1821803,batch04,60.0,60.0,2,4,3,1112,Grtp1,1
1822015,batch01,1.0,1.0,1,2,2,505,,0
1822059,batch04,26.5,23.0,4,4,4,933,,0
1822092,batch04,37.0,42.0,1,5,2,745,,0
1822144,batch03,25.666666666666668,16.0,3,3,3,766,,0
1822453,batch01,60.0,60.0,2,5,2,1482,Ptchd4;Sorcs1,2
1823264,batch04,40.0,60.0,3,3,3,804,Myt1,1
1823454,batch03,40.333333333333336,60.0,1,3,2,932,Dpp10,1
1823775,batch01,38.0,53.0,2,3,2,782,Gm28756,1
1823776,batch03,60.0,60.0,1,3,3,965,,0
1823940,batch04,60.0,60.0,1,2,2,651,,0
1824154,batch04,49.0,60.0,3,5,3,1194,Gm48619,1
1824595,batch03,60.0,60.0,1,2,2,673,,0
1824623,batch01,60.0,60.0,2,2,2,585,,0
1824892,batch02,35.25,36.0,2,4,2,896,,0
1825544,batch02,33.666666666666664,28.0,1,3,2,783,Lrrc4c,1
1825816,batch04,44.5,60.0,3,6,3,1091,Gm49685,1
1825924,batch04,48.25,60.0,1,4,2,1171,Cdh12;Cdh10,2
1826761,batch04,52.625,60.0,1,8,2,2468,,0
1826852,batch04,14.727272727272727,1.0,4,11,4,2513,Gm48779,1
1826917,batch04,60.0,60.0,1,2,2,633,,0
1826922,batch03,27.0,10.0,3,5,4,921,Chl1,1
1827181,batch01,40.333333333333336,60.0,3,3,3,693,Gm48782,1
1827235,batch04,45.75,60.0,1,4,2,1319,,0
1827520,batch04,30.5,30.5,2,2,2,493,,0
1827566,batch03,57.333333333333336,60.0,1,3,2,1241,,0
1828004,batch01,40.333333333333336,60.0,2,3,3,962,,0
1828039,batch01,53.25,60.0,1,8,2,1806,Ikzf2,1
1828119,batch01,44.333333333333336,59.0,1,3,2,1138,,0
1828338,batch04,58.625,60.0,2,8,3,2321,,0
1828760,batch04,38.8,60.0,2,5,3,1364,,0
1828901,batch01,60.0,60.0,1,2,2,961,,0
1828935,batch03,46.75,60.0,1,4,2,1013,,0
1829315,batch04,60.0,60.0,3,3,3,973,Gm29478,1
1829363,batch01,49.0,49.0,1,2,2,493,Gm13801;Lrrc4c,2
1829881,batch04,37.5,37.5,2,2,2,511,4930559C10Rik,1
1829987,batch01,30.0,30.0,2,2,2,994,,0
1830131,batch01,45.0,54.5,3,8,3,1943,Cblb,1
1830321,batch01,60.0,60.0,2,3,2,866,,0
1830427,batch04,41.6,44.0,1,5,2,1662,Gm18775;Gm28756,2
1830675,batch04,45.5,50.5,1,4,2,1078,Tle1,1
1830695,batch04,60.0,60.0,3,3,3,924,,0
1831051,batch01,53.25,60.0,1,4,2,881,Cntnap5b,1
1832122,batch03,60.0,60.0,1,3,2,881,,0
1832176,batch01,21.5,21.5,1,2,2,525,,0
1832282,batch04,60.0,60.0,2,2,2,1074,,0
1832294,batch01,60.0,60.0,2,2,2,980,Gm11924,1
1832348,batch04,0.5,0.5,1,2,2,500,,0
1832389,batch04,6.5,6.5,2,2,2,626,,0
1832500,batch04,0.3333333333333333,0.0,1,3,3,773,,0
1832520,batch03,23.705882352941178,17.0,1,17,4,3575,,0
1832538,batch01,13.5,0.5,1,4,3,1082,,0
1832694,batch01,53.0,55.0,1,4,2,814,,0
1833235,batch01,60.0,60.0,1,2,2,730,,0
1833264,batch01,30.5,30.5,1,2,2,456,,0
1833361,batch02,47.42857142857143,60.0,3,7,4,1767,Vmn1r68;Sult2a6,2
1833388,batch04,22.333333333333332,7.0,2,3,3,777,Vmn1r71,1
1833660,batch04,42.2,60.0,2,5,3,968,Prkd1;Lrfn5,2
1834883,batch03,58.75,60.0,2,4,2,856,Cntnap5a,1
1835285,batch01,60.0,60.0,1,3,2,822,,0
1835294,batch04,51.75,60.0,2,4,2,1182,,0
1835966,batch01,51.333333333333336,60.0,1,3,2,1112,Grik2,1
1836169,batch01,60.0,60.0,1,4,2,962,Gm18901,1
1836214,batch03,60.0,60.0,1,2,2,680,,0
1836448,batch03,56.5,56.5,1,2,2,620,,0
1836479,batch01,60.0,60.0,2,2,2,678,,0
1837805,batch04,40.333333333333336,60.0,1,3,2,1034,Astn2,1
1837899,batch01,9.875,1.0,3,8,4,1579,,0
1838110,batch03,21.0,21.0,1,2,2,610,,0
1838519,batch04,33.875,33.5,3,8,4,1746,,0
1838882,batch03,53.333333333333336,60.0,2,3,2,661,Dcc,1
1839754,batch04,54.333333333333336,60.0,1,3,2,1172,,0
1839976,batch03,60.0,60.0,2,2,2,532,,0
1840122,batch04,40.0,58.5,2,6,3,1435,,0
1840351,batch04,13.5,13.5,2,2,2,652,,0
1840518,batch01,37.5,37.5,1,2,2,717,Gm53054,1
1840704,batch01,46.25,60.0,2,4,3,1277,,0
1840730,batch04,22.0,17.0,3,11,3,2611,Dcc,1
1840915,batch04,58.0,60.0,1,3,2,889,,0
1841112,batch04,60.0,60.0,1,2,2,710,Cadm2,1
1841442,batch01,26.5,26.5,1,2,2,470,,0
1841646,batch02,60.0,60.0,1,2,2,562,,0
1841687,batch01,46.666666666666664,60.0,2,3,2,650,,0
1841800,batch01,54.0,54.0,2,2,2,667,,0
1841927,batch01,60.0,60.0,1,4,2,1192,,0
1842192,batch04,60.0,60.0,1,2,2,651,,0
1842565,batch04,60.0,60.0,1,3,2,910,Cadm2,1
1842807,batch04,49.75,60.0,1,4,2,1174,Cdh12;Gm49685,2
1843195,batch02,22.75,13.5,1,4,2,1158,,0
1843374,batch03,60.0,60.0,1,3,2,878,,0
1843429,batch01,41.166666666666664,42.0,1,6,2,885,,0
1843828,batch01,34.75,39.5,3,4,3,1026,Sorcs1,1
1844071,batch01,5.5,5.5,1,2,2,853,,0
1844211,batch04,40.0,60.0,1,3,2,975,,0
1844681,batch03,25.25,20.0,2,4,3,1304,,0
1844828,batch01,60.0,60.0,1,3,2,980,,0
1844895,batch04,58.0,58.0,2,2,2,683,Cpq,1
1845021,batch03,60.0,60.0,2,2,2,598,,0
1845551,batch01,25.4,7.0,2,5,4,1136,,0
1845920,batch04,60.0,60.0,2,2,2,823,Arap2,1
1846034,batch04,56.333333333333336,60.0,1,3,2,951,,0
1846354,batch01,39.4,60.0,4,5,4,1285,4930592A05Rik;Gm35107,2
1846452,batch04,60.0,60.0,1,2,2,726,,0
1846484,batch04,20.666666666666668,1.0,2,3,2,672,,0
1846707,batch04,60.0,60.0,1,5,2,1047,Gm17752;Dpp10,2
1846939,batch04,60.0,60.0,1,2,2,723,,0
1847161,batch03,60.0,60.0,2,2,2,907,Grm5,1
1847190,batch03,51.77777777777778,60.0,2,9,5,2625,,0
1847213,batch03,38.75,47.5,2,4,3,1234,,0
1847272,batch01,60.0,60.0,1,3,2,883,,0
1847868,batch04,43.0,60.0,3,3,3,784,,0
1847940,batch04,60.0,60.0,2,2,2,575,,0
1847959,batch03,60.0,60.0,1,3,2,912,,0
1848298,batch03,53.0,53.0,1,2,2,648,,0
1848763,batch04,41.666666666666664,60.0,1,3,2,895,,0
1849768,batch01,36.6,60.0,3,5,4,1429,A230006K03Rik,1
1849862,batch04,49.6,60.0,1,5,2,1118,,0
1849911,batch01,60.0,60.0,1,2,2,700,,0
1850622,batch04,52.333333333333336,60.0,1,9,2,2253,Csmd3,1
1850642,batch01,30.25,30.5,4,4,4,1213,Cdh12,1
1850681,batch04,60.0,60.0,1,4,2,1093,Csmd3,1
1850703,batch01,60.0,60.0,1,3,2,1019,,0
1850772,batch01,40.0,60.0,3,3,3,593,Mmp16,1
1850813,batch03,60.0,60.0,1,3,2,1204,,0
1851047,batch04,60.0,60.0,1,5,2,1244,Gm29686,1
1851952,batch01,45.0,60.0,1,3,2,723,Astn2,1
1852051,batch04,28.666666666666668,24.0,3,3,3,1419,,0
1852092,batch04,60.0,60.0,1,3,2,1010,,0
1852160,batch01,43.333333333333336,60.0,1,3,2,652,,0
1852642,batch04,60.0,60.0,1,4,2,956,,0
1853163,batch01,60.0,60.0,1,4,2,1079,,0
1853769,batch04,30.0,30.0,1,2,2,846,,0
1853828,batch01,60.0,60.0,2,2,2,742,Gm50329,1
1853942,batch04,60.0,60.0,2,3,2,1072,,0
1854038,batch03,60.0,60.0,1,3,2,1007,,0
1854216,batch04,49.2,60.0,1,5,2,1414,,0
1854399,batch04,60.0,60.0,2,3,3,744,,0
1854506,batch01,15.0,15.0,1,2,2,502,,0
1854558,batch03,0.4,0.0,1,5,4,1106,,0
1854703,batch01,31.666666666666668,34.0,1,9,6,2171,Gm2012;Tesl1;Srpx,3
1855315,batch03,41.333333333333336,60.0,1,3,2,567,,0
1855578,batch04,30.0,30.0,2,2,2,641,Gpc5,1
1855673,batch04,0.2,0.0,1,5,4,1153,,0
1855748,batch03,60.0,60.0,1,2,2,520,,0
1855758,batch01,60.0,60.0,1,2,2,649,,0
1855901,batch01,60.0,60.0,1,2,2,717,,0
1855904,batch04,50.0,60.0,1,6,2,1532,,0
1855961,batch03,53.083333333333336,60.0,2,12,2,2403,Pla2g4c-ps;Igkv12-41,2
1856031,batch01,59.666666666666664,60.0,1,3,2,655,,0
1856064,batch04,60.0,60.0,2,2,2,512,,0
1856704,batch04,45.25,60.0,2,4,3,910,,0
1856787,batch04,60.0,60.0,1,2,2,506,Cdh12,1
1856797,batch01,57.875,60.0,1,8,3,2181,4921515E04Rik;Gm35496,2
1857959,batch04,60.0,60.0,3,4,3,991,1700001G01Rik,1
1858135,batch04,60.0,60.0,1,2,2,618,4930523O13Rik,1
1858537,batch04,41.0,43.0,1,4,2,963,,0
1858591,batch01,60.0,60.0,1,5,2,1295,,0
1858793,batch04,47.25,60.0,1,4,2,1262,,0
1859373,batch02,60.0,60.0,1,6,3,1633,,0
1859700,batch02,60.0,60.0,1,3,2,815,,0
1860456,batch01,59.333333333333336,60.0,1,3,2,890,,0
1860595,batch01,47.5,47.5,1,2,2,722,Grm5,1
1860660,batch02,34.0,24.0,1,3,2,769,,0
1860696,batch04,1.25,1.0,1,4,4,1462,,0
1860931,batch01,60.0,60.0,1,2,2,699,,0
1861642,batch04,34.5,34.5,1,2,2,710,Cntnap5b,1
1861793,batch01,60.0,60.0,2,2,2,847,,0
1861995,batch04,39.0,39.0,2,2,2,709,,0
1862102,batch04,60.0,60.0,1,2,2,666,Gm49046,1
1862632,batch01,60.0,60.0,1,2,2,693,,0
1862746,batch04,60.0,60.0,2,5,2,1840,Ppfia2;Cdh10,2
1863033,batch04,60.0,60.0,1,2,2,669,,0
1863371,batch03,48.0,60.0,2,4,2,976,,0
1863373,batch03,54.0,60.0,1,12,2,2091,,0
1863412,batch04,42.25,50.0,1,4,2,1101,,0
1863565,batch01,45.25,60.0,4,4,4,1000,,0
1864171,batch01,47.0,60.0,2,4,3,1115,Grik2;Gm2427,2
1864785,batch04,60.0,60.0,1,3,3,986,,0
1865127,batch04,60.0,60.0,1,3,2,1207,,0
1865514,batch04,40.0,60.0,3,3,3,1035,Gpc5,1
1866197,batch01,60.0,60.0,1,2,2,742,,0
1866219,batch04,40.0,60.0,1,3,3,754,,0
1866576,batch01,54.333333333333336,60.0,1,3,2,717,Cntnap5b,1
1867221,batch01,58.5,60.0,2,6,3,1269,,0
1867468,batch02,45.333333333333336,60.0,2,3,2,672,4930556G01Rik;Gm30835,2
1868061,batch02,39.5,39.5,1,2,2,586,,0
1868159,batch01,30.5,30.5,2,2,2,558,,0
1868574,batch03,45.75,55.5,1,4,3,920,,0
1868577,batch04,19.5,19.5,2,2,2,992,,0
1868990,batch03,60.0,60.0,2,2,2,594,,0
1869185,batch02,60.0,60.0,1,2,2,657,,0
1869448,batch04,60.0,60.0,1,5,3,1640,,0
1869785,batch01,54.4,60.0,1,5,2,968,Sorcs1,1
1869821,batch04,51.0,60.0,1,3,2,696,,0
1869850,batch04,26.25,22.5,2,4,3,1122,,0
1869929,batch01,20.333333333333332,1.0,1,6,5,1050,Gm9436,1
1870784,batch04,45.0,45.0,2,2,2,492,,0
1870800,batch03,44.0,60.0,3,3,3,700,Reps2,1
1870876,batch04,45.75,60.0,1,4,2,791,Ripk2,1
1871201,batch04,60.0,60.0,1,2,2,893,Lrrc4c,1
1871276,batch01,60.0,60.0,1,7,2,1645,,0
1871786,batch02,35.5,35.5,2,2,2,522,,0
1871813,batch03,60.0,60.0,1,2,2,525,,0
1871984,batch04,60.0,60.0,1,3,2,1009,,0
1872162,batch04,12.142857142857142,1.0,2,7,7,1417,,0
1872231,batch01,50.666666666666664,58.0,1,3,2,1047,Ankrd24,1
1872541,batch03,37.5,37.5,2,2,2,424,Gm3257,1
1872607,batch01,60.0,60.0,1,2,2,685,,0
1872614,batch04,37.333333333333336,44.5,2,6,3,1281,,0
1873109,batch04,49.5,60.0,1,4,2,970,Gpc5,1
1873253,batch03,52.333333333333336,60.0,1,3,2,573,,0
1873651,batch01,55.25,60.0,1,4,2,844,,0
1873702,batch01,52.0,60.0,1,4,2,1694,,0
1873775,batch01,60.0,60.0,1,2,2,641,,0
1873808,batch04,53.2,60.0,2,5,2,1650,,0
1874417,batch01,60.0,60.0,1,3,2,968,Csmd3,1
1874506,batch01,16.285714285714285,3.0,1,7,4,1715,,0
1874507,batch01,26.0,18.0,2,3,2,750,,0
1874517,batch01,54.4,60.0,1,5,2,824,Gm48619,1
1874540,batch04,31.25,32.0,1,4,2,705,D830032E09Rik,1
1874591,batch03,60.0,60.0,1,3,2,698,,0
1874604,batch04,60.0,60.0,1,4,2,1166,,0
1874699,batch04,39.8,60.0,1,5,4,932,Cdh20,1
1875484,batch01,60.0,60.0,2,2,2,590,,0
1875807,batch04,60.0,60.0,1,3,2,933,,0
1875849,batch03,52.333333333333336,60.0,1,3,3,666,,0
1875929,batch03,60.0,60.0,2,2,2,560,Gm18728,1
1876095,batch03,60.0,60.0,2,2,2,1074,4930533P14Rik,1
1877054,batch04,40.333333333333336,60.0,2,3,3,920,Gm13470,1
1877120,batch03,60.0,60.0,1,2,2,615,,0
1877352,batch03,41.4,60.0,1,5,2,1340,Gm26629;Sorcs1,2
1878369,batch03,60.0,60.0,1,5,2,1745,,0
1878581,batch01,2.1666666666666665,0.0,1,6,4,839,,0
1878590,batch04,0.5,0.5,1,2,2,649,,0
1878627,batch03,46.0,60.0,1,4,2,1025,,0
1879274,batch03,45.0,43.5,1,4,2,1008,,0
1879368,batch01,43.0,60.0,2,7,3,1430,,0
1879557,batch04,60.0,60.0,1,2,2,700,Gm35552,1
1880176,batch04,40.0,40.0,1,2,2,607,,0
1880415,batch01,60.0,60.0,1,2,2,586,,0
1880506,batch04,56.0,56.0,1,2,2,1227,,0
1880754,batch03,60.0,60.0,1,2,2,584,,0
1880790,batch03,30.5,30.5,2,2,2,681,,0
1881153,batch04,60.0,60.0,1,2,2,928,Cdh12;Gm49685,2
1881255,batch01,60.0,60.0,1,2,2,552,,0
1881257,batch01,55.0,60.0,1,3,2,928,,0
1881294,batch04,60.0,60.0,2,3,3,1495,,0
1881365,batch03,0.0,0.0,1,2,2,623,,0
1881595,batch01,60.0,60.0,3,3,3,816,,0
1881683,batch01,60.0,60.0,1,5,2,1375,,0
1881742,batch03,56.0,60.0,1,6,2,1420,,0
1881922,batch04,60.0,60.0,2,2,2,707,,0
1882007,batch01,60.0,60.0,1,4,2,1141,,0
1882080,batch04,37.0,26.0,3,3,3,811,,0
1882113,batch03,46.0,60.0,2,4,2,1278,Alcam,1
1882116,batch04,60.0,60.0,1,2,2,901,Gm29088,1
1882430,batch01,40.333333333333336,60.0,1,3,2,640,,0
1882699,batch04,60.0,60.0,1,4,2,1246,,0
1882968,batch03,60.0,60.0,1,2,2,540,,0
1883671,batch01,45.25,60.0,2,4,3,1293,,0
1884005,batch04,40.333333333333336,60.0,3,3,3,629,Chl1,1
1884086,batch01,59.25,60.0,1,4,2,1171,,0
1884183,batch04,43.333333333333336,60.0,3,3,3,788,,0
1884350,batch04,60.0,60.0,1,4,2,941,,0
1884434,batch04,60.0,60.0,1,4,2,1017,Gm11867,1
1884450,batch01,41.0,41.0,2,2,2,466,,0
1884556,batch01,46.333333333333336,60.0,1,3,2,781,,0
1885226,batch01,3.3333333333333335,0.0,1,3,2,537,,0
1885304,batch01,14.0,14.0,1,3,2,906,,0
1885381,batch01,47.6,60.0,3,10,3,2222,,0
1885423,batch01,41.0,60.0,1,3,2,850,,0
1885754,batch01,30.0,30.0,2,2,2,515,,0
1885924,batch04,60.0,60.0,1,3,2,1101,Cdh7,1
1886142,batch01,60.0,60.0,2,3,2,866,,0
1886576,batch04,7.0,7.0,2,2,2,573,,0
1886748,batch03,31.5,31.5,1,2,2,549,,0
1887250,batch02,40.333333333333336,60.0,3,3,3,1179,Zfp804b,1
1887473,batch01,51.0,51.0,2,2,2,493,Gm37381,1
1887653,batch03,60.0,60.0,1,4,2,1166,Alcam,1
1887778,batch03,60.0,60.0,1,2,2,591,,0
1888106,batch02,39.0,56.0,2,3,2,779,,0
1888198,batch04,53.166666666666664,60.0,1,6,2,1316,,0
1888527,batch03,45.25,60.0,3,4,3,878,Chl1;Tlr4,2
1889116,batch01,42.5,48.5,1,4,2,1226,Cdh20,1
1889647,batch03,60.0,60.0,1,2,2,629,,0
1889789,batch04,37.666666666666664,37.0,1,3,2,987,Gm32067,1
1890614,batch01,38.333333333333336,36.0,1,3,2,650,Agbl4,1
1890655,batch04,46.666666666666664,45.0,1,3,2,680,,0
1890953,batch01,60.0,60.0,2,2,2,620,,0
1891026,batch01,40.5,40.5,2,2,2,1707,,0
1891056,batch04,60.0,60.0,1,4,2,1272,,0
1891489,batch02,60.0,60.0,1,3,2,813,Galnt13;Lrrc4c,2
1891629,batch04,30.666666666666668,19.0,2,3,2,660,Cpq,1
1892190,batch02,33.5,36.5,3,4,3,1174,Nkain3,1
1892241,batch03,60.0,60.0,1,2,2,690,Zfp804b,1
1892323,batch01,60.0,60.0,1,3,2,681,Gm30835,1
1892435,batch01,60.0,60.0,1,2,2,949,4921515E04Rik,1
1892472,batch01,13.5,15.5,1,4,2,1246,,0
1892500,batch03,32.333333333333336,36.0,3,3,3,1148,Vmn2r18,1
1892632,batch04,6.0,4.0,1,3,3,828,,0
1893276,batch02,23.0,9.0,1,3,2,653,Cntnap5b,1
1893737,batch04,56.333333333333336,60.0,1,3,2,943,Zfp804b,1
1894958,batch03,23.666666666666668,11.0,1,3,3,786,,0
1894997,batch03,60.0,60.0,1,2,2,669,Vmn1r69;Gm3836,2
1895732,batch03,34.5,34.5,2,2,2,515,Tyrp1;Cdh7,2
1896510,batch04,40.666666666666664,60.0,3,3,3,933,Ube2e2,1
1897644,batch01,60.0,60.0,1,5,4,1266,,0
1897834,batch03,60.0,60.0,2,2,2,633,Cdh12;Fam172a,2
1897861,batch04,58.0,60.0,1,4,2,1019,,0
1898051,batch01,51.666666666666664,60.0,1,3,2,827,,0
1899356,batch04,60.0,60.0,1,2,2,537,Cntnap5b,1
1899645,batch01,60.0,60.0,1,4,3,1030,,0
1900150,batch04,21.75,1.0,4,12,4,2778,,0
1900255,batch01,60.0,60.0,3,3,3,869,,0
1900395,batch04,60.0,60.0,1,2,2,937,,0
1900444,batch04,59.0,60.0,3,4,3,1033,Gm31138,1
1900644,batch04,0.3333333333333333,0.0,1,3,2,823,Btbd35f28,1
1900894,batch01,60.0,60.0,1,3,2,1127,,0
1901770,batch01,0.3333333333333333,0.0,1,3,3,803,,0
1901896,batch01,60.0,60.0,1,2,2,597,Csmd3,1
1902082,batch01,26.571428571428573,6.0,2,7,4,1283,Sp140l2;Dpp10,2
1902239,batch01,60.0,60.0,1,4,2,1359,,0
1902411,batch01,39.0,41.0,3,4,4,1006,Luzp4,1
1902671,batch03,48.0,60.0,2,5,3,1324,Arhgap36,1
1903492,batch03,60.0,60.0,1,4,2,1108,Pcdh7,1
1903759,batch03,60.0,60.0,2,2,2,704,,0
1903922,batch01,60.0,60.0,1,3,2,790,,0
1904000,batch04,49.714285714285715,60.0,2,7,3,1460,Csmd3,1
1904237,batch03,33.0,33.0,1,2,2,639,Cntnap5b,1
1904362,batch02,60.0,60.0,1,4,2,1618,Galnt13,1
1904691,batch04,20.5,11.0,3,4,4,733,Ptprd;2610005L07Rik,2
1905388,batch01,9.857142857142858,0.0,3,7,5,1475,,0
1905428,batch03,4.8,0.0,1,5,4,1050,,0
1905569,batch01,60.0,60.0,1,3,2,663,Ptprd,1
1905665,batch03,24.0,12.0,2,3,2,617,,0
1907005,batch01,60.0,60.0,2,3,2,1032,,0
1907101,batch03,38.4,60.0,1,5,2,1626,,0
1907156,batch04,60.0,60.0,2,2,2,753,,0
1907415,batch04,44.0,44.0,1,2,2,674,,0
1907445,batch01,30.5,30.5,2,2,2,546,,0
1907471,batch02,60.0,60.0,1,4,2,1026,St8sia4,1
1907488,batch03,40.333333333333336,60.0,1,3,2,1041,Gm49054,1
1907503,batch04,55.0,60.0,1,3,2,774,,0
1907819,batch03,54.0,58.0,1,3,3,641,Skint5,1
1907829,batch01,33.0,35.5,2,4,2,1063,Gm33450,1
1908371,batch01,32.0,28.0,2,3,2,537,Gpc5,1
1908727,batch03,60.0,60.0,1,2,2,675,,0
1908740,batch04,60.0,60.0,1,2,2,714,Dpp10,1
1909340,batch03,40.666666666666664,60.0,2,3,3,832,,0
1909702,batch03,47.5,47.5,2,2,2,553,Lrrc4c,1
1909753,batch04,49.0,60.0,1,3,2,839,,0
1910044,batch03,60.0,60.0,1,2,2,572,,0
1910067,batch04,39.6,46.0,1,5,2,1059,,0
1910068,batch04,6.2,1.0,1,5,4,1736,,0
1910260,batch01,50.2,60.0,1,10,2,2124,,0
1910367,batch04,53.333333333333336,60.0,2,3,3,748,Gm29461,1
1910880,batch04,0.25,0.0,1,4,3,771,,0
1911169,batch04,26.0,9.0,1,3,2,576,,0
1911183,batch04,60.0,60.0,1,3,2,966,4932441J04Rik;Pcdh7,2
1911795,batch04,48.333333333333336,60.0,1,3,2,697,,0
1912096,batch02,60.0,60.0,1,3,2,875,Cdh7,1
1912690,batch04,60.0,60.0,1,2,2,521,Tfap2d,1
1912750,batch04,1.0,1.0,1,2,2,666,,0
1912999,batch03,5.5,5.5,1,2,2,471,,0
1913081,batch03,60.0,60.0,2,2,2,785,,0
1913134,batch03,32.0,32.0,2,2,2,514,,0
1914124,batch04,60.0,60.0,1,4,2,1182,,0
1914187,batch01,60.0,60.0,1,3,2,912,Lrrc4c,1
1914250,batch01,54.4,60.0,2,5,3,1163,,0
1914362,batch02,56.0,60.0,2,3,2,1106,A530072M11Rik,1
1914363,batch01,39.0,39.0,2,2,2,452,,0
1914563,batch04,60.0,60.0,1,2,2,651,Cdh12;Gm49685,2
1915274,batch04,53.5,53.5,1,2,2,555,,0
1916002,batch04,60.0,60.0,1,2,2,527,,0
1916203,batch04,26.428571428571427,8.0,4,7,5,1827,,0
1916430,batch01,60.0,60.0,1,2,2,847,,0
1916565,batch03,60.0,60.0,1,2,2,570,,0
1917347,batch03,60.0,60.0,2,3,2,1142,Lrriq1,1
1917782,batch01,30.2,29.0,5,5,5,1315,Zmat1;BC024063,2
1917910,batch04,41.0,60.0,1,3,2,636,Cadm2,1
1917960,batch01,42.75,48.5,1,4,2,632,,0
1918288,batch02,48.666666666666664,60.0,2,3,2,1426,,0
1918700,batch01,45.0,58.5,1,4,2,1510,,0
1918717,batch01,0.5,0.5,1,6,5,1321,,0
1919025,batch04,60.0,60.0,2,3,2,649,,0
1919058,batch01,60.0,60.0,1,3,2,872,Cdh7,1
1919145,batch01,60.0,60.0,1,2,2,623,,0
1919463,batch03,60.0,60.0,1,4,2,1057,,0
1919489,batch01,20.666666666666668,1.0,3,3,3,670,,0
